Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units, , , , , , , , , , , , , , , , , , , , 
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),419,Latin America and the Caribbean,2020,371.00,2020,,,,,IOM Missing Migrant Project,,,N,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),419,Latin America and the Caribbean,2021,593.00,2021,,,,,IOM Missing Migrant Project,,,N,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),419,Latin America and the Caribbean,2022,682.00,2022,,,,,IOM Missing Migrant Project,,,N,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),419,Latin America and the Caribbean,2023,840.00,2023,,,,,IOM Missing Migrant Project,,,N,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2016,4.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2017,2.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2018,19.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2020,14.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2021,4.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2022,40.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),422,Lebanon,2023,88.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),426,Lesotho,2021,12.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),428,Latvia,2022,1.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),430,Liberia,2018,3.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),430,Liberia,2020,1.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2014,"2,827.00",2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2015,"3,386.00",2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2016,"3,709.00",2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2017,"3,235.00",2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2018,"1,549.00",2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2019,"1,386.00",2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2020,795.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2021,"1,183.00",2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2022,943.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),434,Libya,2023,936.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),440,Lithuania,2022,1.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),440,Lithuania,2023,3.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),446,"China, Macao Special Administrative Region",2015,15.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),450,Madagascar,2015,8.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),450,Madagascar,2018,1.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),450,Madagascar,2023,34.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),454,Malawi,2016,2.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),454,Malawi,2018,11.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),454,Malawi,2022,29.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),454,Malawi,2023,1.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2014,55.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2015,191.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2016,61.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2017,49.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2018,33.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2019,12.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2020,37.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2021,61.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),458,Malaysia,2022,28.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2015,4.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2017,44.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2018,117.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2019,301.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2021,1.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2022,16.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),466,Mali,2023,42.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2014,18.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2015,21.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2018,2.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2019,84.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2020,13.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2021,3.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2022,10.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),470,Malta,2023,2.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2015,29.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2016,28.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2018,2.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2019,69.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2020,194.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2021,49.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2022,2.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),478,Mauritania,2023,162.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2014,134.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2015,145.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2016,207.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2017,143.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2018,135.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2019,216.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2020,154.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2021,285.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2022,288.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),484,Mexico,2023,452.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),498,Republic of Moldova,2022,1.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2014,50.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2015,85.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2016,74.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2017,145.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2018,586.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2019,481.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2020,321.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2021,243.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2022,311.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),504,Morocco,2023,285.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),508,Mozambique,2015,4.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),508,Mozambique,2016,22.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),508,Mozambique,2017,20.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),508,Mozambique,2018,26.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),508,Mozambique,2020,102.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),512,Oman,2023,3.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),524,Nepal,2020,12.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2014,1.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2015,1.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2018,18.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2019,1.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2021,1.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),528,Netherlands (Kingdom of the),2023,1.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),533,Aruba,2016,1.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),533,Aruba,2018,2.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),533,Aruba,2023,9.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2015,1.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2016,12.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2017,7.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2020,1.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2021,7.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2022,21.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),558,Nicaragua,2023,3.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2015,56.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2016,96.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2017,429.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2018,195.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2019,176.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2020,45.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2021,76.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2022,47.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),562,Niger,2023,230.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),566,Nigeria,2017,10.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),566,Nigeria,2018,4.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),566,Nigeria,2019,5.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),566,Nigeria,2021,26.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),566,Nigeria,2022,3.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
